CODCNSLDD,CODIGO,SEEKVIV,CODVIV,CICLO
1115   2000380000000048,34,1115   234,000000045851,2
1115   2000380000000048,36,1115   236,000000045852,2
1115   2000380000000048,111,1115   2111,000000045853,2
1115   2000380000000048,145,1115   2145,000000045854,2
1115   2000380000000048,170,1115   2170,000000045855,2
1115   2000380000000048,201,1115   2201,000000045856,2
1115   2000380000000048,203,1115   2203,000000045857,2
1115   2000380000000048,15,1115   215,000000045849,2
1115   2000380000000048,26,1115   226,000000045850,2
1115   2000380000000048,34,1115   234,000000045851,2
1115   2000380000000048,36,1115   236,000000045852,2
1115   2000380000000048,111,1115   2111,000000045853,2
1115   2000380000000048,145,1115   2145,000000045854,2
1115   2000380000000048,170,1115   2170,000000045855,2
1115   2000380000000048,171,1115   2171,000000045856,2
1115   2000380000000048,201,1115   2201,000000045857,2
1115   2000380000000048,203,1115   2203,000000045858,2
1117   2000380000000017,13,1117   213,000000045890,2
1117   2000380000000017,16,1117   216,000000045891,2
1117   2000380000000017,19,1117   219,000000045892,2
11110  2000750000000091,7,11110  27,000000045898,2
11110  2000750000000091,8,11110  28,000000045899,2
11110  2000750000000091,11,11110  211,000000045900,2
11110  2000750000000091,12,11110  212,000000045901,2
11110  2000750000000091,14,11110  214,000000045902,2
11110  2000750000000091,15,11110  215,000000045903,2
11110  2000750000000091,17,11110  217,000000045904,2
11110  2000750000000091,32,11110  232,000000045905,2
11110  2000750000000091,37,11110  237,000000045906,2
11110  2000750000000091,38,11110  238,000000045907,2
11110  2000750000000091,38A,11110  238A,000000045908,2
11110  2000750000000091,38C,11110  238C,000000045909,2
11110  2000750000000091,38B,11110  238B,000000045910,2
11110  2000750000000091,39,11110  239,000000045911,2
11110  2000750000000091,41,11110  241,000000045912,2
11110  2000750000000091,43,11110  243,000000045913,2
11110  2000750000000091,46A,11110  246A,000000045914,2
11110  2000750000000091,51,11110  251,000000045915,2
11110  2000750000000091,54,11110  254,000000045916,2
11110  2000750000000091,60,11110  260,000000045917,2
11110  2000750000000091,63,11110  263,000000045918,2
11110  2000750000000091,64,11110  264,000000045919,2
11110  2000750000000091,65,11110  265,000000045920,2
11110  2000750000000091,66,11110  266,000000045921,2
11110  2000750000000091,67,11110  267,000000045922,2
11110  2000750000000091,68,11110  268,000000045923,2
11110  2000750000000091,71,11110  271,000000045924,2
11110  2000750000000091,72,11110  272,000000045925,2
11110  2000750000000091,78,11110  278,000000045926,2
11110  2000750000000091,79,11110  279,000000045927,2
11110  2000750000000091,81,11110  281,000000045928,2
11110  2000750000000091,85,11110  285,000000045929,2
11110  2000750000000091,88,11110  288,000000045930,2
11110  2000750000000091,89,11110  289,000000045931,2
11110  2000750000000091,93,11110  293,000000045932,2
11110  2000750000000091,98,11110  298,000000045933,2
11110  2000750000000091,100,11110  2100,000000045934,2
11110  2000750000000091,106,11110  2106,000000045935,2
11110  2000750000000091,107,11110  2107,000000045936,2
11110  2000750000000091,115,11110  2115,000000045937,2
11110  2000750000000091,116,11110  2116,000000045938,2
11110  2000750000000091,117,11110  2117,000000045939,2
11110  2000750000000091,118,11110  2118,000000045940,2
11110  2000750000000091,119,11110  2119,000000045941,2
11110  2000750000000091,120,11110  2120,000000045942,2
11110  2000750000000091,121,11110  2121,000000045943,2
11110  2000750000000091,122,11110  2122,000000045944,2
11110  2000750000000091,123,11110  2123,000000045945,2
11110  2000750000000091,134,11110  2134,000000045946,2
11110  2000750000000091,136,11110  2136,000000045947,2
11110  2000750000000091,138,11110  2138,000000045948,2
11110  2000750000000091,140,11110  2140,000000045949,2
11110  2000750000000091,143,11110  2143,000000045950,2
11110  2000750000000091,145,11110  2145,000000045951,2
11110  2000750000000091,146,11110  2146,000000045952,2
11110  2000750000000091,147,11110  2147,000000045953,2
11110  2000750000000091,151,11110  2151,000000045954,2
11110  2000750000000091,160,11110  2160,000000045955,2
11110  2000750000000091,161,11110  2161,000000045956,2
11110  2000750000000091,162,11110  2162,000000045957,2
11110  2000750000000091,168,11110  2168,000000045958,2
11110  2000750000000091,174,11110  2174,000000045959,2
11110  2000750000000091,189,11110  2189,000000045960,2
11110  2000750000000091,191,11110  2191,000000045961,2
11110  2000750000000091,192,11110  2192,000000045962,2
11110  2000750000000091,194,11110  2194,000000045963,2
11110  2000750000000091,195,11110  2195,000000045964,2
11110  2000750000000091,200,11110  2200,000000045965,2
11110  2000750000000091,201,11110  2201,000000045966,2
11110  2000750000000091,204,11110  2204,000000045967,2
11110  2000750000000091,220,11110  2220,000000045968,2
11110  2000750000000091,228,11110  2228,000000045969,2
11110  2000750000000091,235,11110  2235,000000045970,2
11110  2000750000000091,236,11110  2236,000000045971,2
11110  2000750000000091,253,11110  2253,000000045972,2
11110  2000750000000091,254,11110  2254,000000045973,2
11110  2000750000000091,260,11110  2260,000000045974,2
11110  2000750000000091,288,11110  2288,000000045975,2
11110  2000750000000091,290,11110  2290,000000045976,2
11110  2000750000000091,297,11110  2297,000000045977,2
11110  2000750000000091,298,11110  2298,000000045978,2
11110  2000750000000091,306,11110  2306,000000045979,2
11110  2000750000000091,317,11110  2317,000000045980,2
11110  2000750000000091,323,11110  2323,000000045981,2
11110  2000750000000091,325,11110  2325,000000045982,2
11110  2000750000000091,326,11110  2326,000000045983,2
11110  2000750000000091,336,11110  2336,000000045984,2
11110  2000750000000091,339,11110  2339,000000045985,2
11110  2000750000000091,340,11110  2340,000000045986,2
11110  2000750000000091,343,11110  2343,000000045987,2
11110  2000750000000091,351,11110  2351,000000045988,2
11112  2000750000000064,16,11112  216,000000045993,2
11112  2000750000000064,17,11112  217,000000045994,2
11112  2000750000000064,22,11112  222,000000045995,2
11112  2000750000000064,23,11112  223,000000045996,2
11112  2000750000000064,38,11112  238,000000045997,2
11112  2000750000000064,56,11112  256,000000045998,2
11112  2000750000000064,74,11112  274,000000045999,2
11112  2000750000000064,79,11112  279,000000046000,2
11112  2000750000000064,85,11112  285,000000046001,2
11112  2000750000000064,86,11112  286,000000046002,2
11112  2000750000000064,128,11112  2128,000000046003,2
11112  2000750000000064,134,11112  2134,000000046004,2
11112  2000750000000064,137,11112  2137,000000046005,2
11112  2000750000000064,142,11112  2142,000000046006,2
11112  2000750000000064,150,11112  2150,000000046007,2
11112  2000750000000064,151,11112  2151,000000046008,2
11112  2000750000000064,157,11112  2157,000000046009,2
11112  2000750000000064,173,11112  2173,000000046010,2
11113  2000750000000054,7,11113  27,000000046011,2
11113  2000750000000054,17,11113  217,000000046012,2
11113  2000750000000054,20,11113  220,000000046013,2
11113  2000750000000054,21,11113  221,000000046014,2
11113  2000750000000054,22,11113  222,000000046015,2
11113  2000750000000054,25,11113  225,000000046016,2
11113  2000750000000054,27,11113  227,000000046017,2
11113  2000750000000054,28,11113  228,000000046018,2
11113  2000750000000054,29,11113  229,000000046019,2
11113  2000750000000054,30,11113  230,000000046020,2
11113  2000750000000054,37,11113  237,000000046021,2
11113  2000750000000054,39,11113  239,000000046022,2
11113  2000750000000054,40,11113  240,000000046023,2
11113  2000750000000054,43,11113  243,000000046024,2
11113  2000750000000054,46,11113  246,000000046025,2
11113  2000750000000054,50,11113  250,000000046026,2
11113  2000750000000054,63,11113  263,000000046027,2
11113  2000750000000054,75,11113  275,000000046028,2
11113  2000750000000054,78,11113  278,000000046029,2
11113  2000750000000054,80,11113  280,000000046030,2
11113  2000750000000054,88,11113  288,000000046031,2
11113  2000750000000054,90,11113  290,000000046032,2
11113  2000750000000054,91,11113  291,000000046033,2
11113  2000750000000054,94,11113  294,000000046034,2
11113  2000750000000054,105,11113  2105,000000046035,2
11113  2000750000000054,108,11113  2108,000000046036,2
11113  2000750000000054,109,11113  2109,000000046037,2
11113  2000750000000054,112,11113  2112,000000046038,2
11113  2000750000000054,113,11113  2113,000000046039,2
11113  2000750000000054,125,11113  2125,000000046040,2
11113  2000750000000054,140,11113  2140,000000046041,2
11113  2000750000000054,148,11113  2148,000000046042,2
11113  2000750000000054,150,11113  2150,000000046043,2
11113  2000750000000054,163,11113  2163,000000046044,2
11113  2000750000000054,165,11113  2165,000000046045,2
11113  2000750000000054,169,11113  2169,000000046046,2
11113  2000750000000054,173,11113  2173,000000046047,2
11113  2000750000000054,174,11113  2174,000000046048,2
11113  2000750000000054,175,11113  2175,000000046049,2
11120  2000040000000040,15,11120  215,000000046045,2
11120  2000040000000040,19,11120  219,000000046046,2
11120  2000040000000040,21,11120  221,000000046047,2
11120  2000040000000040,22,11120  222,000000046048,2
11120  2000040000000040,28B,11120  228B,000000046049,2
11120  2000040000000040,40,11120  240,000000046050,2
11120  2000040000000040,42B,11120  242B,000000046051,2
11120  2000040000000040,43,11120  243,000000046052,2
11120  2000040000000040,45,11120  245,000000046053,2
11120  2000040000000040,53,11120  253,000000046054,2
11120  2000040000000040,58,11120  258,000000046055,2
11120  2000040000000040,59,11120  259,000000046056,2
11120  2000040000000040,62,11120  262,000000046057,2
11120  2000040000000040,63,11120  263,000000046058,2
11120  2000040000000040,65,11120  265,000000046059,2
11120  2000040000000040,67,11120  267,000000046060,2
11120  2000040000000040,94,11120  294,000000046061,2
11120  2000040000000040,108,11120  2108,000000046062,2
11120  2000040000000040,109,11120  2109,000000046063,2
11155  2000750000000063,23,11155  223,000000046065,2
11155  2000750000000063,31,11155  231,000000046066,2
11155  2000750000000063,55,11155  255,000000046067,2
11155  2000750000000063,67,11155  267,000000046068,2
11155  2000750000000063,70,11155  270,000000046069,2
11155  2000750000000063,74,11155  274,000000046070,2
11155  2000750000000063,76,11155  276,000000046071,2
11155  2000750000000063,87,11155  287,000000046072,2
11155  2000750000000063,102,11155  2102,000000046073,2
11155  2000750000000063,105,11155  2105,000000046074,2
11155  2000750000000063,107,11155  2107,000000046075,2
11155  2000750000000063,109,11155  2109,000000046076,2
11155  2000750000000063,148,11155  2148,000000046077,2
11155  2000750000000063,150,11155  2150,000000046078,2
11155  2000750000000063,186,11155  2186,000000046079,2
11155  2000750000000063,202,11155  2202,000000046080,2
11155  2000750000000063,203,11155  2203,000000046081,2
11155  2000750000000063,216,11155  2216,000000046082,2
11155  2000750000000063,224,11155  2224,000000046083,2
1112   2000020000000010,292,1112   2292,000000046084,2
1113   2000550000000025,49,1113   249,000000046091,2
1113   2000550000000025,88,1113   288,000000046092,2
1113   2000550000000025,94,1113   294,000000046093,2
1113   2000550000000025,100,1113   2100,000000046094,2
1113   2000550000000025,130,1113   2130,000000046095,2
1113   2000550000000025,131,1113   2131,000000046096,2
1113   2000550000000025,137,1113   2137,000000046097,2
1113   2000550000000025,900,1113   2900,000000046098,2
1113   2000550000000025,902,1113   2902,000000046099,2
1113   2000550000000025,903,1113   2903,000000046100,2
1113   2000550000000025,904,1113   2904,000000046101,2
11116  2000550000000103,2,11116  22,000000046108,2
11116  2000550000000103,3,11116  23,000000046109,2
11116  2000550000000103,8,11116  28,000000046110,2
11116  2000550000000103,9,11116  29,000000046111,2
11116  2000550000000103,10,11116  210,000000046112,2
11116  2000550000000103,11,11116  211,000000046113,2
11116  2000550000000103,13,11116  213,000000046114,2
11116  2000550000000103,14,11116  214,000000046115,2
11116  2000550000000103,19,11116  219,000000046116,2
11116  2000550000000103,22,11116  222,000000046117,2
11116  2000550000000103,25,11116  225,000000046118,2
11116  2000550000000103,26A,11116  226A,000000046119,2
11116  2000550000000103,28,11116  228,000000046120,2
11116  2000550000000103,29,11116  229,000000046121,2
11116  2000550000000103,32,11116  232,000000046122,2
11116  2000550000000103,35,11116  235,000000046123,2
11116  2000550000000103,37,11116  237,000000046124,2
11116  2000550000000103,39,11116  239,000000046125,2
11116  2000550000000103,41,11116  241,000000046126,2
11116  2000550000000103,42,11116  242,000000046127,2
11116  2000550000000103,43,11116  243,000000046128,2
11116  2000550000000103,44,11116  244,000000046129,2
11116  2000550000000103,46,11116  246,000000046130,2
11116  2000550000000103,47,11116  247,000000046131,2
11116  2000550000000103,50,11116  250,000000046132,2
11116  2000550000000103,54,11116  254,000000046133,2
11116  2000550000000103,59,11116  259,000000046134,2
11116  2000550000000103,60,11116  260,000000046135,2
11116  2000550000000103,62,11116  262,000000046136,2
11116  2000550000000103,64,11116  264,000000046137,2
11116  2000550000000103,65,11116  265,000000046138,2
11116  2000550000000103,70,11116  270,000000046139,2
11116  2000550000000103,75,11116  275,000000046140,2
11116  2000550000000103,82,11116  282,000000046141,2
11116  2000550000000103,85,11116  285,000000046142,2
11116  2000550000000103,86,11116  286,000000046143,2
11116  2000550000000103,91,11116  291,000000046144,2
11116  2000550000000103,97,11116  297,000000046145,2
11116  2000550000000103,102,11116  2102,000000046146,2
11116  2000550000000103,103,11116  2103,000000046147,2
11116  2000550000000103,105,11116  2105,000000046148,2
11116  2000550000000103,107,11116  2107,000000046149,2
11116  2000550000000103,110,11116  2110,000000046150,2
11116  2000550000000103,111,11116  2111,000000046151,2
11116  2000550000000103,112,11116  2112,000000046152,2
11116  2000550000000103,117,11116  2117,000000046153,2
11116  2000550000000103,122,11116  2122,000000046154,2
11116  2000550000000103,123,11116  2123,000000046155,2
11116  2000550000000103,125,11116  2125,000000046156,2
